user_id,country,registration_date
1068,Netherlands,2023-10-09
1069,Ukraine,2024-05-08
1070,France,2024-11-23
1071,Canada,2024-10-05
1072,Ukraine,2023-12-24
1073,France,2024-07-03
1074,Italy,2023-04-29
1075,Italy,2023-12-05
1076,USA,2023-05-17
1077,Ukraine,2024-07-23
1078,Netherlands,2024-02-10
1079,Ukraine,2024-05-20
1080,Netherlands,2023-07-29
1081,Germany,2024-04-23
1082,USA,2024-09-19
1083,Germany,2024-12-15
1084,Ukraine,2024-02-23
1085,USA,2024-08-24
1086,Germany,2024-01-11
1087,Poland,2023-12-28
1088,Ukraine,2023-12-05
1089,Germany,2024-10-03
1090,Poland,2024-07-21
1091,Poland,2024-04-05
1092,Italy,2023-07-28
1093,Ukraine,2023-09-08
1094,Poland,2024-10-23
1095,Italy,2023-07-10
1096,Germany,2024-10-07
1097,France,2024-12-26
1098,Ukraine,2023-03-09
1099,USA,2023-08-05
1100,Netherlands,2024-11-15
1101,Netherlands,2023-12-17
1102,Germany,2023-07-09
1103,UK,2024-08-05
1104,UK,2023-12-27
1105,Germany,2024-03-18
1106,Poland,2024-04-19
1107,Ukraine,2024-06-02
1108,Netherlands,2023-10-22
1109,Netherlands,2023-09-19
1110,Poland,2023-01-23
1111,Netherlands,2024-01-19
1112,USA,2024-10-22
1113,Ukraine,2023-09-10
1114,Canada,2023-05-22
1115,Netherlands,2024-01-14
1116,Germany,2023-06-14
1117,USA,2023-10-03
1118,Netherlands,2024-09-11
1119,USA,2023-07-20
1120,Italy,2023-09-22
1121,Canada,2023-08-06
1122,Spain,2024-11-14
1123,Germany,2024-04-08
1124,Germany,2024-06-28
1125,Ukraine,2024-11-14
1126,USA,2023-08-03
1127,Poland,2024-03-07
1128,Germany,2023-01-08
1129,USA,2024-02-06
1130,USA,2023-05-29
1131,France,2023-03-08
1132,France,2023-07-07
1133,Spain,2024-07-13
1134,Italy,2023-11-12
1135,Spain,2024-01-15
1136,Netherlands,2024-03-07
1137,Poland,2024-08-11
1138,Netherlands,2023-07-06
1139,UK,2024-06-20
1140,Netherlands,2024-01-05
1141,Ukraine,2024-05-16
1142,Netherlands,2024-07-06
1143,Spain,2024-01-17
1144,Germany,2023-12-15
1145,Germany,2024-09-07
1146,France,2023-01-14
1147,Poland,2023-03-14
1148,Poland,2023-08-17
1149,Ukraine,2023-06-22
1150,Spain,2023-11-11
1151,France,2024-06-21
1152,UK,2023-07-08
1153,Poland,2023-08-26
1154,Germany,2024-05-30
1155,Netherlands,2024-03-27
1156,Netherlands,2023-10-14
1157,France,2024-01-03
1158,Spain,2024-03-05
1159,Spain,2024-02-17
1160,Italy,2023-09-25
1161,Canada,2023-11-27
1162,Poland,2024-08-02
1163,Spain,2024-03-03
1164,Germany,2023-09-14
1165,France,2023-10-01
1166,UK,2024-06-29
1167,Italy,2023-12-19
1168,USA,2023-07-30
1169,Ukraine,2023-08-27
1170,UK,2023-07-15
1171,USA,2023-06-29
1172,Netherlands,2023-04-04
1173,Ukraine,2024-07-14
1174,Poland,2023-05-30
1175,Germany,2023-09-03
1176,Ukraine,2023-04-03
1177,Canada,2024-07-31
1178,USA,2024-02-21
1179,Poland,2024-08-15
1180,Canada,2024-06-20
1181,Netherlands,2023-05-24
1182,Canada,2023-05-29
1183,Italy,2023-06-18
1184,Italy,2024-07-27
1185,France,2024-01-12
1186,UK,2023-08-03
1187,UK,2024-07-16
1188,Poland,2024-04-02
1189,Netherlands,2024-08-13
1190,Spain,2024-02-12
1191,Italy,2024-04-08
1192,Poland,2023-08-08
1193,Spain,2023-03-20
1194,UK,2024-10-08
1195,France,2023-05-31
1196,Canada,2023-08-19
1197,Italy,2023-06-26
1198,Poland,2023-10-08
1199,Ukraine,2023-05-20
1200,Spain,2023-08-23
1201,Canada,2023-01-11
1202,Italy,2024-07-03
1203,UK,2024-02-19
1204,Netherlands,2023-04-09
1205,Spain,2023-08-02
1206,UK,2023-02-05
1207,Italy,2023-02-12
1208,Spain,2024-03-05
1209,Canada,2023-08-15
1210,Italy,2024-06-25
1211,USA,2023-04-09
1212,Poland,2024-05-10
1213,Canada,2024-11-05
1214,Spain,2024-08-07
1215,Netherlands,2024-01-17
1216,UK,2023-03-21
1217,Ukraine,2024-11-08
1218,UK,2023-01-10
1219,Spain,2024-03-21
1220,UK,2023-08-09
1221,Poland,2023-12-31
1222,Italy,2024-01-07
1223,Ukraine,2023-12-09
1224,Germany,2023-09-22
1225,Spain,2023-05-24
1226,France,2023-02-09
1227,Germany,2023-07-16
1228,UK,2024-10-31
1229,Spain,2024-01-07
1230,USA,2023-03-30
1231,France,2024-09-30
1232,Ukraine,2023-02-20
1233,Netherlands,2023-11-08
1234,USA,2024-01-17
1235,Germany,2023-02-27
1236,Italy,2024-03-24
1237,Poland,2024-05-03
1238,Netherlands,2024-06-17
1239,USA,2023-02-11
1240,Italy,2023-04-28
1241,Italy,2023-04-26
1242,Spain,2024-09-22
1243,USA,2024-03-13
1244,Ukraine,2023-08-24
1245,UK,2023-03-08
1246,France,2023-07-12
1247,France,2023-04-03
1248,Germany,2024-03-09
1249,Germany,2024-08-16
1250,France,2023-11-20
1251,Ukraine,2024-04-15
1252,Poland,2024-04-08
1253,Canada,2024-09-06
1254,UK,2024-04-25
1255,Poland,2023-06-25
1256,Spain,2024-08-25
1257,Canada,2024-02-10
1258,Canada,2023-10-23
1259,USA,2023-12-16
1260,Ukraine,2024-12-06
1261,Ukraine,2023-12-10
1262,Canada,2023-08-19
1263,USA,2024-10-30
1264,UK,2024-04-02
1265,Canada,2023-11-30
1266,Netherlands,2023-08-26
1267,Germany,2024-03-17
1268,Germany,2024-04-27
1269,Poland,2023-02-16
1270,Spain,2024-04-18
1271,Germany,2024-07-28
1272,Italy,2023-03-19
1273,Poland,2024-08-15
1274,Germany,2023-06-11
1275,Spain,2024-04-30
1276,Ukraine,2023-06-13
1277,Ukraine,2023-07-25
1278,UK,2024-05-27
1279,Canada,2023-03-05
1280,Netherlands,2023-05-02
1281,Ukraine,2023-07-06
1282,USA,2023-05-16
1283,Germany,2024-03-04
1284,USA,2023-02-28
1285,Spain,2023-05-02
1286,Ukraine,2023-01-03
1287,Netherlands,2023-11-14
1288,Spain,2023-12-16
1289,Italy,2024-06-19
1290,Italy,2024-04-06
1291,USA,2023-12-31
1292,Canada,2023-08-15
1293,Poland,2023-01-26
1294,Canada,2023-06-29
1295,UK,2023-08-12
1296,Canada,2024-07-03
1297,UK,2023-08-08
1298,UK,2024-06-30
1299,Netherlands,2024-10-29
1300,Ukraine,2023-12-19
1301,Netherlands,2023-02-25
1302,UK,2024-06-17
1303,Spain,2023-07-01
1304,Italy,2024-12-18
1305,UK,2023-07-25
1306,Netherlands,2024-09-03
1307,Spain,2024-09-06
1308,Netherlands,2024-04-30
1309,Canada,2024-04-03
1310,Germany,2024-05-28
1311,USA,2024-09-16
1312,Poland,2024-12-26
1313,Netherlands,2023-06-03
1314,Poland,2023-11-27
1315,France,2023-03-31
1316,Netherlands,2024-02-27
1317,Germany,2023-06-24
1318,Poland,2024-05-18
1319,UK,2023-04-26
1320,Netherlands,2024-12-06
1321,Ukraine,2023-07-26
1322,USA,2024-10-04
1323,Germany,2023-04-21
1324,Poland,2023-02-25
1325,Germany,2023-02-16
1326,Spain,2023-05-09
1327,USA,2024-09-07
1328,UK,2023-08-27
1329,Netherlands,2024-04-07
1330,Netherlands,2024-08-04
1331,Netherlands,2024-10-02
1332,USA,2024-03-18
1333,Ukraine,2024-12-16
1334,France,2023-08-13
1335,Italy,2023-12-08
1336,Canada,2023-04-07
1337,Poland,2023-12-31
1338,Ukraine,2024-06-18
1339,UK,2023-08-25
1340,Poland,2024-06-27
1341,Netherlands,2023-11-09
1342,Germany,2023-07-31
1343,UK,2024-01-24
1344,Poland,2024-02-24
1345,Netherlands,2024-01-19
1346,Poland,2023-12-07
1347,Germany,2023-03-04
1348,Netherlands,2024-04-09
1349,France,2023-01-31
1350,Ukraine,2024-11-21
1351,Spain,2023-12-02
1352,Canada,2024-07-24
1353,USA,2023-09-08
1354,Canada,2024-04-13
1355,UK,2023-07-14
1356,Canada,2023-01-21
1357,Netherlands,2023-03-12
1358,France,2023-06-27
1359,Spain,2024-06-07
1360,Ukraine,2024-10-11
1361,Ukraine,2024-10-30
1362,Germany,2024-03-22
1363,USA,2024-04-01
1364,Poland,2023-01-17
1365,France,2024-08-17
1366,Poland,2024-06-06
1367,Spain,2024-09-30
1368,Canada,2023-07-29
1369,Ukraine,2024-03-23
1370,Spain,2023-02-01
1371,Canada,2024-08-15
1372,Ukraine,2024-08-10
1373,Canada,2023-05-17
1374,USA,2024-01-01
1375,France,2024-02-08
1376,UK,2024-05-21
1377,Spain,2023-12-10
1378,Spain,2024-12-12
1379,Italy,2023-08-05
1380,Netherlands,2023-05-21
1381,USA,2024-03-30
1382,USA,2023-12-05
1383,Poland,2024-05-08
1384,Canada,2024-09-24
1385,Netherlands,2024-01-17
1386,France,2023-03-12
1387,France,2024-01-01
1388,USA,2023-09-28
1389,France,2023-11-14
1390,Italy,2023-09-16
1391,Spain,2023-09-07
1392,Germany,2024-06-04
1393,UK,2023-03-23
1394,Poland,2024-10-28
1395,Canada,2023-05-05
1396,UK,2023-09-14
1397,Canada,2023-11-16
1398,Ukraine,2024-06-22
1399,UK,2024-01-20
1400,Germany,2023-08-12
1401,USA,2024-05-29
1402,Italy,2023-11-08
1403,Spain,2024-09-23
1404,Spain,2024-08-13
1405,Italy,2024-03-03
1406,Netherlands,2023-01-29
1407,Ukraine,2023-12-20
1408,Canada,2023-03-10
1409,Germany,2023-09-02
1410,France,2023-07-16
1411,UK,2023-09-09
1412,Ukraine,2023-04-01
1413,UK,2024-08-23
1414,Germany,2023-11-10
1415,Poland,2024-11-02
1416,Poland,2024-02-04
1417,Ukraine,2024-10-02
1418,USA,2023-01-01
1419,Germany,2024-05-25
1420,Germany,2024-11-06
1421,Italy,2024-02-26
1422,USA,2023-12-25
1423,Canada,2023-11-17
1424,Canada,2023-02-12
1425,France,2023-05-26
1426,Spain,2024-02-07
1427,Poland,2023-10-09
1428,Canada,2024-04-28
1429,USA,2024-08-10
1430,Germany,2024-01-23
1431,Canada,2024-04-30
1432,Germany,2023-12-10
1433,Canada,2024-08-13
1434,Poland,2023-02-10
1435,UK,2023-06-08
1436,Canada,2023-07-27
1437,USA,2024-03-02
1438,Canada,2023-04-12
1439,Spain,2024-12-21
1440,Poland,2023-08-12
1441,USA,2023-12-07
1442,Italy,2024-11-15
1443,USA,2024-06-26
1444,Spain,2024-01-12
1445,UK,2023-04-05
1446,Poland,2023-01-23
1447,Italy,2024-05-04
1448,Spain,2024-04-17
1449,Spain,2024-09-12
1450,Ukraine,2023-07-05
1451,Poland,2024-07-05
1452,USA,2023-05-04
1453,Germany,2023-08-30
1454,UK,2024-03-03
1455,Germany,2023-01-11
1456,USA,2024-03-04
1457,USA,2023-11-13
1458,Poland,2023-03-14
1459,USA,2023-06-24
1460,Ukraine,2024-10-15
1461,Italy,2024-12-10
1462,USA,2023-03-30
1463,Germany,2023-12-25
1464,USA,2023-04-02
1465,Ukraine,2024-05-18
1466,Canada,2024-10-08
1467,Canada,2023-04-30
1468,Spain,2024-01-23
1469,UK,2024-12-25
1470,France,2024-07-10
1471,Italy,2023-08-15
1472,Netherlands,2024-01-31
1473,Spain,2024-07-01
1474,UK,2023-08-01
1475,Canada,2023-11-19
1476,Germany,2024-10-10
1477,Netherlands,2024-01-10
1478,UK,2024-01-02
1479,UK,2023-07-09
1480,Spain,2023-12-21
1481,Netherlands,2024-03-04
1482,Poland,2023-04-23
1483,France,2023-10-25
1484,Poland,2023-05-29
1485,Netherlands,2024-12-17
1486,Poland,2024-04-10
1487,Ukraine,2024-01-30
1488,Canada,2024-08-02
1489,Ukraine,2024-11-13
1490,USA,2023-04-17
1491,Poland,2024-11-02
1492,USA,2023-02-24
1493,Germany,2023-08-03
1494,Italy,2024-08-23
1495,Germany,2024-09-05
1496,Netherlands,2024-10-25
1497,UK,2023-11-19
1498,Canada,2023-09-21
1499,Poland,2024-12-26
1500,Spain,2024-09-03
1501,Italy,2024-01-30
1502,France,2023-07-27
1503,France,2024-09-29
1504,France,2023-01-02
1505,Poland,2023-08-08
1506,France,2024-07-17
1507,Ukraine,2023-08-20
1508,Italy,2024-10-12
1509,Ukraine,2024-03-31
1510,UK,2024-03-26
1511,Italy,2024-05-27
1512,Ukraine,2024-01-16
1513,Italy,2024-11-03
1514,UK,2023-04-26
1515,USA,2023-12-13
1516,Poland,2024-02-23
1517,Poland,2024-01-12
1518,France,2023-09-26
1519,Germany,2023-09-16
1520,France,2024-03-04
1521,Netherlands,2024-08-15
1522,Ukraine,2024-02-27
1523,Italy,2023-10-20
1524,Germany,2023-12-20
1525,UK,2024-12-25
1526,Netherlands,2023-09-07
1527,UK,2024-11-06
1528,Poland,2023-05-27
1529,Poland,2024-06-25
1530,France,2023-07-05
1531,Ukraine,2024-03-20
1532,Germany,2023-10-25
1533,Canada,2023-07-01
1534,Netherlands,2024-10-26
1535,Netherlands,2024-08-25
1536,France,2023-11-16
1537,Poland,2023-02-03
1538,France,2023-09-05
1539,Italy,2024-08-01
1540,Germany,2024-01-03
1541,Ukraine,2024-07-01
1542,USA,2024-12-10
1543,Spain,2024-09-22
1544,Spain,2023-10-24
1545,France,2023-10-27
1546,Italy,2024-05-30
1547,Germany,2024-09-07
1548,Canada,2024-09-29
1549,Spain,2024-05-21
1550,Germany,2023-04-29
1551,Ukraine,2024-01-20
1552,UK,2023-01-29
1553,Italy,2023-04-09
1554,Poland,2024-01-26
1555,Germany,2024-04-03
1556,Ukraine,2023-09-15
1557,Canada,2024-11-06
1558,USA,2023-03-19
1559,Poland,2024-11-10
1560,USA,2024-10-18
1561,Canada,2023-12-08
1562,Ukraine,2023-03-19
1563,Spain,2024-02-13
1564,USA,2024-12-08
1565,Poland,2023-12-21
1566,France,2023-01-12
1567,Netherlands,2024-07-15
1568,Germany,2023-04-22
1569,Spain,2023-11-15
1570,USA,2024-11-07
1571,UK,2024-05-23
1572,Germany,2023-04-30
1573,France,2023-02-28
1574,Canada,2023-12-31
1575,Netherlands,2024-08-30
1576,Ukraine,2023-07-25
1577,France,2023-09-20
1578,France,2024-04-29
1579,Canada,2024-06-22
1580,Italy,2023-11-05
1581,Canada,2024-05-19
1582,Italy,2023-03-04
1583,Italy,2024-10-23
1584,Spain,2023-09-13
1585,Spain,2024-10-24
1586,Poland,2024-06-07
1587,USA,2024-10-29
1588,USA,2024-02-19
1589,Ukraine,2023-10-23
1590,USA,2023-09-03
1591,Spain,2024-05-01
1592,Poland,2024-07-12
1593,Poland,2024-11-20
1594,Italy,2024-08-12
1595,Canada,2024-01-15
1596,Ukraine,2024-11-08
1597,Italy,2024-02-25
1598,Canada,2023-01-28
1599,USA,2024-04-24
1600,Italy,2023-02-23
1601,Germany,2023-07-02
1602,USA,2024-05-05
1603,Canada,2024-06-15
1604,Ukraine,2024-12-16
1605,Canada,2023-08-12
1606,Italy,2023-06-26
1607,Italy,2024-08-03
1608,France,2023-03-12
1609,Ukraine,2023-12-04
1610,UK,2023-03-18
1611,USA,2024-08-13
1612,Poland,2024-05-07
1613,Ukraine,2024-06-30
1614,Poland,2024-11-08
1615,Ukraine,2023-03-20
1616,Ukraine,2023-12-11
1617,Canada,2023-05-10
1618,Ukraine,2024-06-23
1619,France,2023-08-21
1620,UK,2024-12-02
1621,Italy,2023-01-23
1622,Netherlands,2023-02-05
1623,Poland,2023-09-09
1624,Italy,2024-09-10
1625,Netherlands,2023-02-13
1626,UK,2023-08-16
1627,UK,2023-10-06
1628,Poland,2023-10-19
1629,Poland,2023-12-01
1630,UK,2023-04-24
1631,Netherlands,2023-07-09
1632,Ukraine,2024-02-17
1633,USA,2023-11-17
1634,Germany,2024-03-15
1635,Italy,2024-06-13
1636,Canada,2024-09-07
1637,Italy,2023-05-20
1638,Canada,2023-05-13
1639,Netherlands,2023-05-16
1640,Canada,2023-03-03
1641,Poland,2024-04-18
1642,USA,2024-11-07
1643,USA,2023-10-25
1644,Poland,2024-04-26
1645,France,2024-06-14
1646,Netherlands,2023-07-07
1647,France,2024-01-22
1648,France,2024-12-10
1649,Italy,2024-03-28
1650,UK,2023-04-22
1651,Italy,2023-06-30
1652,UK,2023-12-25
1653,Germany,2024-05-10
1654,Canada,2023-07-17
1655,UK,2023-12-23
1656,Poland,2023-07-18
1657,Italy,2024-06-01
1658,Netherlands,2023-01-08
1659,Canada,2024-11-29
1660,Germany,2024-09-16
1661,UK,2023-12-28
1662,Germany,2024-11-30
1663,Netherlands,2023-08-12
1664,France,2024-06-10
1665,USA,2024-02-29
1666,Netherlands,2023-05-03
1667,Spain,2023-02-27
1668,Netherlands,2023-12-10
1669,Germany,2023-09-26
1670,Poland,2024-04-01
1671,Italy,2023-08-21
1672,Poland,2024-05-11
1673,Germany,2023-11-26
1674,Italy,2024-06-20
1675,Spain,2023-07-14
1676,USA,2023-12-21
1677,Canada,2024-10-18
1678,Germany,2023-08-23
1679,UK,2023-06-04
1680,Germany,2023-10-26
1681,Germany,2024-10-24
1682,Italy,2024-01-11
1683,Ukraine,2023-03-24
1684,Netherlands,2023-07-04
1685,Ukraine,2023-10-24
1686,Spain,2024-03-20
1687,UK,2023-10-06
1688,USA,2024-03-22
1689,France,2023-08-18
1690,Spain,2024-06-27
1691,France,2023-08-18
1692,France,2023-01-18
1693,USA,2024-10-06
1694,Poland,2024-05-26
1695,Ukraine,2023-11-04
1696,Germany,2023-08-02
1697,Canada,2023-01-07
1698,France,2024-03-15
1699,UK,2024-11-02
1700,Spain,2024-06-16
1701,Poland,2024-08-27
1702,France,2024-08-01
1703,Poland,2023-02-08
1704,Poland,2024-12-08
1705,France,2024-04-16
1706,Italy,2024-08-01
1707,Netherlands,2024-01-21
1708,UK,2024-10-08
1709,Germany,2024-12-03
1710,Germany,2024-12-02
1711,UK,2023-08-11
1712,Italy,2024-08-25
1713,Germany,2024-09-12
1714,Poland,2023-06-28
1715,USA,2024-04-16
1716,Spain,2024-09-14
1717,Ukraine,2023-10-01
1718,Germany,2023-06-20
1719,UK,2024-05-09
1720,USA,2023-05-28
1721,France,2024-04-27
1722,Netherlands,2023-07-14
1723,UK,2024-06-10
1724,Poland,2024-08-09
1725,Netherlands,2024-07-13
1726,Spain,2024-08-19
1727,Spain,2024-05-27
1728,Italy,2024-06-12
1729,Canada,2024-10-13
1730,Italy,2023-04-17
1731,USA,2024-05-02
1732,Netherlands,2023-03-17
1733,Canada,2024-12-02
1734,France,2024-05-02
1735,Poland,2024-05-17
1736,Netherlands,2023-01-31
1737,Italy,2023-08-28
1738,Ukraine,2024-09-04
1739,Canada,2023-12-09
1740,Canada,2023-01-26
1741,Poland,2024-03-26
1742,Germany,2023-10-11
1743,Spain,2024-07-22
1744,Spain,2023-04-13
1745,Ukraine,2023-03-12
1746,USA,2024-12-07
1747,USA,2023-08-18
1748,France,2023-09-11
1749,Netherlands,2024-08-03
1750,UK,2023-11-19
1751,Germany,2023-05-17
1752,Italy,2023-06-05
1753,UK,2023-04-13
1754,UK,2024-09-02
1755,Canada,2024-02-23
1756,Ukraine,2024-11-11
1757,Spain,2023-10-12
1758,France,2024-02-17
1759,USA,2024-01-25
1760,Ukraine,2024-12-10
1761,Canada,2023-07-31
1762,Italy,2024-10-07
1763,France,2023-05-08
1764,Canada,2023-07-19
1765,Spain,2024-12-10
1766,Spain,2024-10-02
1767,Spain,2024-01-10
1768,Ukraine,2024-09-18
1769,Ukraine,2023-08-18
1770,USA,2024-08-02
1771,USA,2024-11-07
1772,Italy,2023-09-21
1773,France,2024-09-16
1774,Poland,2023-03-31
1775,Poland,2023-12-30
1776,Canada,2023-02-28
1777,Spain,2023-04-20
1778,France,2024-08-08
1779,UK,2023-06-25
1780,Ukraine,2024-10-30
1781,Netherlands,2024-06-09
1782,Germany,2024-07-16
1783,Italy,2024-06-07
1784,Spain,2023-11-05
1785,Spain,2024-10-18
1786,Spain,2024-09-16
1787,Ukraine,2024-03-08
1788,Ukraine,2023-10-12
1789,Germany,2023-03-12
1790,UK,2024-09-06
1791,France,2023-11-03
1792,Spain,2023-01-11
1793,Poland,2023-07-25
1794,USA,2024-02-21
1795,Poland,2023-04-06
1796,Canada,2023-12-20
1797,Poland,2023-10-14
1798,Canada,2024-06-06
1799,Netherlands,2024-08-04
1800,USA,2024-06-06
1801,Poland,2023-07-23
1802,Netherlands,2024-03-30
1803,Italy,2023-10-23
1804,France,2024-09-30
1805,Netherlands,2024-05-10
1806,France,2023-10-16
1807,Poland,2023-03-26
1808,UK,2024-06-08
1809,Netherlands,2023-07-01
1810,USA,2024-01-02
1811,Poland,2023-01-20
1812,Spain,2024-04-26
1813,Ukraine,2024-11-17
1814,Netherlands,2024-03-12
1815,USA,2023-09-12
1816,Italy,2024-12-11
1817,Spain,2024-04-18
1818,Italy,2023-06-21
1819,Poland,2024-05-18
1820,Ukraine,2023-02-19
1821,Netherlands,2024-05-08
1822,Netherlands,2024-10-01
1823,UK,2023-12-27
1824,UK,2024-12-07
1825,Poland,2024-06-28
1826,Poland,2023-08-23
1827,Ukraine,2024-05-19
1828,UK,2023-11-14
1829,USA,2023-04-01
1830,USA,2023-04-19
1831,Ukraine,2023-02-05
1832,USA,2023-01-29
1833,Canada,2023-08-25
1834,France,2024-01-18
1835,Ukraine,2023-04-01
1836,Ukraine,2023-03-17
1837,Germany,2023-07-02
1838,Spain,2024-11-20
1839,Spain,2024-02-22
1840,Canada,2023-04-16
1841,UK,2023-10-29
1842,Poland,2023-12-19
1843,Poland,2023-10-16
1844,Italy,2024-06-04
1845,Canada,2024-07-31
1846,Ukraine,2024-06-24
1847,Canada,2024-02-24
1848,Canada,2023-11-22
1849,Canada,2024-04-01
1850,Spain,2024-07-30
1851,Canada,2024-07-18
1852,France,2023-05-01
1853,Poland,2024-11-18
1854,Italy,2023-11-19
1855,France,2024-05-23
1856,Italy,2023-03-18
1857,Germany,2024-10-09
1858,Italy,2024-01-16
1859,Poland,2024-04-23
1860,Poland,2023-11-13
1861,Canada,2024-12-30
1862,Netherlands,2023-08-06
1863,Germany,2023-01-26
1864,Ukraine,2024-06-20
1865,USA,2023-10-15
1866,Italy,2023-06-18
1867,Netherlands,2023-12-11
1868,Canada,2023-12-12
1869,Spain,2023-07-03
1870,Ukraine,2024-10-26
1871,UK,2023-10-09
1872,Netherlands,2023-03-19
1873,Spain,2024-06-16
1874,Germany,2023-10-13
1875,Canada,2024-02-27
1876,Ukraine,2024-12-01
1877,Ukraine,2024-05-15
1878,Ukraine,2023-10-06
1879,Germany,2023-02-17
1880,Italy,2023-11-06
1881,UK,2023-08-03
1882,Germany,2023-05-28
1883,USA,2023-04-05
1884,UK,2024-10-20
1885,Poland,2024-10-02
1886,Canada,2023-12-20
1887,Germany,2023-03-13
1888,Spain,2024-05-29
1889,UK,2023-06-14
1890,USA,2024-05-13
1891,Poland,2024-05-11
1892,Italy,2024-04-08
1893,Spain,2023-01-17
1894,UK,2023-02-09
1895,Canada,2024-09-03
1896,Spain,2023-09-17
1897,Poland,2023-07-09
1898,Spain,2023-04-08
1899,France,2024-09-03
1900,Netherlands,2024-03-14
1901,Italy,2023-06-09
1902,Poland,2023-02-23
1903,Spain,2024-10-06
1904,Netherlands,2024-08-17
1905,Netherlands,2024-03-06
1906,Spain,2023-06-10
1907,Canada,2024-03-31
1908,France,2023-06-17
1909,Germany,2024-09-23
1910,France,2024-11-06
1911,Spain,2023-06-30
1912,Italy,2023-09-13
1913,Germany,2024-08-24
1914,Poland,2023-04-25
1915,France,2024-09-04
1916,Spain,2024-11-30
1917,France,2024-04-07
1918,Germany,2023-01-03
1919,USA,2023-08-04
1920,UK,2024-10-28
1921,France,2023-04-23
1922,Poland,2023-04-11
1923,Poland,2024-02-24
1924,Ukraine,2023-07-14
1925,France,2024-09-12
1926,UK,2023-05-16
1927,Canada,2023-03-27
1928,Netherlands,2024-05-28
1929,UK,2024-11-03
1930,Netherlands,2023-01-21
1931,Netherlands,2023-04-13
1932,USA,2023-01-12
1933,Ukraine,2023-10-06
1934,UK,2024-09-05
1935,UK,2024-09-04
1936,USA,2023-07-04
1937,France,2024-04-02
1938,France,2023-09-09
1939,France,2023-01-13
1940,Italy,2023-05-16
1941,Netherlands,2023-07-26
1942,Italy,2023-02-10
1943,Ukraine,2023-04-09
1944,USA,2024-07-30
1945,UK,2023-11-23
1946,Netherlands,2024-02-13
1947,Italy,2023-03-30
1948,Italy,2024-08-02
1949,Spain,2023-02-19
1950,Italy,2024-01-05
1951,Canada,2023-12-15
1952,UK,2024-08-27
1953,Canada,2023-10-09
1954,UK,2024-02-03
1955,USA,2024-04-06
1956,UK,2023-03-26
1957,Canada,2023-12-18
1958,UK,2024-01-27
1959,USA,2023-06-22
1960,USA,2024-04-22
1961,Ukraine,2023-02-03
1962,UK,2024-07-18
1963,Spain,2024-08-31
1964,France,2024-12-06
1965,Poland,2024-11-04
1966,USA,2024-05-26
1967,Germany,2024-02-10
1968,France,2023-08-23
1969,Netherlands,2023-12-22
1970,UK,2024-05-14
1971,Canada,2023-01-25
1972,Poland,2023-02-17
1973,Germany,2024-01-08
1974,France,2024-10-20
1975,UK,2023-11-08
1976,Ukraine,2023-11-28
1977,Netherlands,2024-06-16
1978,Poland,2023-03-25
1979,Spain,2024-01-16
1980,Ukraine,2024-07-07
1981,Germany,2024-12-07
1982,Poland,2023-12-11
1983,Ukraine,2023-02-27
1984,Netherlands,2024-11-29
1985,Spain,2023-03-04
1986,Ukraine,2023-09-08
1987,Italy,2024-04-17
1988,Spain,2023-04-26
1989,Germany,2023-02-21
1990,Netherlands,2023-04-09
1991,UK,2023-08-02
1992,Canada,2024-04-29
1993,Canada,2024-05-06
1994,Canada,2024-03-30
1995,Poland,2024-03-01
1996,Germany,2024-07-07
1997,Netherlands,2023-09-10
1998,Spain,2023-10-23
1999,Poland,2024-04-09
2000,Germany,2024-02-17
2001,UK,2023-08-18
2002,Italy,2023-12-19
2003,Netherlands,2024-01-28
2004,Canada,2024-04-15
2005,Ukraine,2023-12-01
2006,Netherlands,2023-03-19
2007,USA,2024-09-08
2008,Germany,2024-06-29
2009,France,2023-03-30
2010,UK,2024-10-24
2011,Italy,2024-05-23
2012,UK,2024-05-20
2013,Netherlands,2024-11-12
2014,France,2024-08-20
2015,USA,2024-03-04
2016,Spain,2024-07-13
2017,Ukraine,2024-11-03
2018,France,2023-06-17
2019,Germany,2023-12-01
2020,Canada,2023-12-17
2021,USA,2024-11-20
2022,Ukraine,2023-06-27
2023,Italy,2023-11-18
